asin,product_title,rating,review_title,variation,review_text,review-links,review-date,verified,category
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",1,"All Black Ink
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"Cute pens ~~ be careful because the picture shows each pen with a different color.  I guess I didn't read close enough ~~ mine are all black !!  Who wants to buy pens for their granddaughter that are all black ??  Picture online is not what you get.  My fault but a big disappointment !!  Don't buy that one !! There are others that do have different colors.  Be sure you read, and don't just look at the picture like I did.  Having no trouble returning it though.  That's what I like about ordering from Amazon.
",https://www.amazon.com/gp/customer-reviews/RUJ1JITG90EBN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"December 5, 2018",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",2,"Not a great purchase
",Color: 5 Unicorn+5 Flamingo Ink:black,"Hard to write with, the ink isn’t steady or consistent. They are cute. The kids were very excited about them. The carry case is nice. If I had to do it again, I’d pass on this purchase.
",https://www.amazon.com/gp/customer-reviews/R52IXNAN06OS5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"July 26, 2018",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",5,"Pretty
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"Pens were beautiful, but more of a fine tip than I realized. If you want pens to color with you will want to find something with not so fine of a tip. These are great for writing though! Good quality.
",https://www.amazon.com/gp/customer-reviews/R2N1GLOCOKV6HS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"September 24, 2018",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",4,"cute
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"I am not a fan of thin tip pens, BUT the cute print on the pens make up for it, the colors are great and bright.
",https://www.amazon.com/gp/customer-reviews/RMF96EYQG5UBD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"October 29, 2018",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",4,"Good price good quality
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"My daughters love those so much lots of color, I bought those for goodies bag too and everyone like it
",https://www.amazon.com/gp/customer-reviews/REKVUXHDRCUS1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"November 4, 2018",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",5,"Cute Colors
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"Good quality pens, the colors are great and the patterns are absolutely adorable. I would definitely recommend these
",https://www.amazon.com/gp/customer-reviews/R3QSQTU8PZE5Y7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"May 29, 2018",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",5,"Very cute
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"Super cute and good quality
",https://www.amazon.com/gp/customer-reviews/R23HCDABRK2PNK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"February 25, 2019",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",5,"Pens
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"Cute pens!! Write well.
",https://www.amazon.com/gp/customer-reviews/R21LY7KW1WCJR3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"October 22, 2018",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",5,"Good variety of colors
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"The pens were cute and my granddaughter really liked them. I think she will enjoy them when writing in her journal.
",https://www.amazon.com/gp/customer-reviews/R3UPVB39BU9KTV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"November 1, 2018",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",5,"Good value for the money, super cute!
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"I bought these for my daughter to use in her journaling Bible - she loves them. her only complaint is there's no yellow.
",https://www.amazon.com/gp/customer-reviews/R2G5GM4V3HHEVK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"January 7, 2019",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",3,"Cheap
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"Cute pens but the box broke when I first opened it.
",https://www.amazon.com/gp/customer-reviews/R3KBSFPLX3SLNC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"October 2, 2018",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",4,"They need to be clean and not used
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"They came dirty
",https://www.amazon.com/gp/customer-reviews/R1YF184AORDIRH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"December 27, 2018",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",5,"Nice selection Great Gift Idea
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"These pens are on a wishlist and recipient is happy to receive it.
",https://www.amazon.com/gp/customer-reviews/R2VKH5ADRD5LM0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"December 29, 2018",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",5,"Five Stars
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"Great product, fast delivery!
",https://www.amazon.com/gp/customer-reviews/R3733BI1ISSLZF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"June 1, 2018",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",5,"Cute and simple
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"Adorable! Pen ink a little cheap but, daughter’s friend liked them as a gift.
",https://www.amazon.com/gp/customer-reviews/R30B4S4V2PZVWJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"February 1, 2019",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",5,"Cute
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"Super cute pens
",https://www.amazon.com/gp/customer-reviews/RLVFVA8FE5J7N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"January 27, 2019",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",2,"It's  ok
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"They're ok
",https://www.amazon.com/gp/customer-reviews/RASUL66G1XB46/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"January 27, 2019",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",5,"Unicorns!
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"Daughter loves the pens
",https://www.amazon.com/gp/customer-reviews/R3P496HWMOA89M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"February 3, 2019",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",3,"Does the job
",Color: 5 Unicorn+5 Flamingo Ink:black,"Work well but not very durable.
",https://www.amazon.com/gp/customer-reviews/RHA551G3INWQQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"November 15, 2018",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",1,"Not good quality
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"Bleed through paper. The ink also leak from the barrel after a few use.
",https://www.amazon.com/gp/customer-reviews/R1ZW1OS5D4PX9Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"June 17, 2018",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",5,"Love these gel pens.
",Color: 5 Unicorn+5 Flamingo Ink:clorful,"Good quality product even better price. Shipping was fast and on time. Great vibrant colors. Perfect for anyone with a coloring book n
",https://www.amazon.com/gp/customer-reviews/RV110LWGRI3O0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"February 24, 2019",Verified Purchase,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B07C3RFPHY,"10 Pcs Unicorn Flamingo Gel Pens Set,Fine Point (0.5mm), 10 Ink Color,Best Unicorn Gifts for Girls",5,"Five Stars
",N/A,"Lovely pens, thank you!
",https://www.amazon.com/gp/customer-reviews/R3EP94BQEVPNRL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07C3RFPHY,"May 6, 2018",N/A,"Office Products, Office & School Supplies, Writing & Correction Supplies, Pens & Refills, Rollerball Pens, Gel Ink Rollerball Pens, "
B01C2LLORM,"Extpro Set of 10 Cute 3D Cartoon Rabbit Decorative Pushpins, Photo, Map Thumbtacks Office Supplies (Rabbit)",5,"Super cute and functional
",Color: Rabbit,"These rabbit push pins are adorable. The rabbits are perfectly sized and attached very securely to each of the push pin bases. No reason not to love them.
",https://www.amazon.com/gp/customer-reviews/R37XU77MC5ROS8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01C2LLORM,"January 13, 2019",Verified Purchase,"Office Products, Office & School Supplies, Tape, Adhesives & Fasteners, Pins & Tacks, "
B01C2LLORM,"Extpro Set of 10 Cute 3D Cartoon Rabbit Decorative Pushpins, Photo, Map Thumbtacks Office Supplies (Rabbit)",3,"Three Stars
",Color: Rabbit,"Difficult to grip. Cute.
",https://www.amazon.com/gp/customer-reviews/R3RR2UG37J41LV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01C2LLORM,"January 23, 2018",Verified Purchase,"Office Products, Office & School Supplies, Tape, Adhesives & Fasteners, Pins & Tacks, "
B01C2LLORM,"Extpro Set of 10 Cute 3D Cartoon Rabbit Decorative Pushpins, Photo, Map Thumbtacks Office Supplies (Rabbit)",5,"I bought 2 sets of them for Bunny collectors and they love them.
",Color: Rabbit,"These are THE CUTEST!!!!! I bought 2 sets of them for Bunny collectors and they love them.
",https://www.amazon.com/gp/customer-reviews/R1DB6QWMWK76OK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01C2LLORM,"February 25, 2017",Verified Purchase,"Office Products, Office & School Supplies, Tape, Adhesives & Fasteners, Pins & Tacks, "
B01C2LLORM,"Extpro Set of 10 Cute 3D Cartoon Rabbit Decorative Pushpins, Photo, Map Thumbtacks Office Supplies (Rabbit)",5,"Worth It
",Color: Rabbit,"These are such cute little pins, definitely recommend for anyone wanting a little personal touch on the cork board.  There are minor variances in shade and feature placement (they look like they may be hand-painted).  When looking at them from the bottom, you can also see a little of the glue.  Once they are up on the board, it's really hard to notice those details, though.  They seem sturdy and aren't so heavy that they reposition the orientation of the bunny.
",https://www.amazon.com/gp/customer-reviews/R2K038V6BBZ4SM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01C2LLORM,"June 30, 2018",Verified Purchase,"Office Products, Office & School Supplies, Tape, Adhesives & Fasteners, Pins & Tacks, "
B01C2LLORM,"Extpro Set of 10 Cute 3D Cartoon Rabbit Decorative Pushpins, Photo, Map Thumbtacks Office Supplies (Rabbit)",5,"LOVE these
",Color: Rabbit,"Exactly as described, completely and utterly adorable. Made really well, very sturdy. I have received soooooooo many compliments from coworkers about them.
",https://www.amazon.com/gp/customer-reviews/R2B407JXWYC91J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01C2LLORM,"August 26, 2017",Verified Purchase,"Office Products, Office & School Supplies, Tape, Adhesives & Fasteners, Pins & Tacks, "
B01C2LLORM,"Extpro Set of 10 Cute 3D Cartoon Rabbit Decorative Pushpins, Photo, Map Thumbtacks Office Supplies (Rabbit)",5,"5 stars
",Color: Rabbit,"Great product
",https://www.amazon.com/gp/customer-reviews/R3UST4LMQWXTOQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01C2LLORM,"February 3, 2019",Verified Purchase,"Office Products, Office & School Supplies, Tape, Adhesives & Fasteners, Pins & Tacks, "
B01C2LLORM,"Extpro Set of 10 Cute 3D Cartoon Rabbit Decorative Pushpins, Photo, Map Thumbtacks Office Supplies (Rabbit)",5,"Five Stars
",Color: Rabbit,"These guys are adorable!
",https://www.amazon.com/gp/customer-reviews/R35FL7HVLQFM4T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01C2LLORM,"February 21, 2018",Verified Purchase,"Office Products, Office & School Supplies, Tape, Adhesives & Fasteners, Pins & Tacks, "
B01C2LLORM,"Extpro Set of 10 Cute 3D Cartoon Rabbit Decorative Pushpins, Photo, Map Thumbtacks Office Supplies (Rabbit)",5,"Very Cute
",Color: Rabbit,"super cute. very well made! I am excited to use them.
",https://www.amazon.com/gp/customer-reviews/R1Q23VO2WICLAS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01C2LLORM,"April 3, 2017",Verified Purchase,"Office Products, Office & School Supplies, Tape, Adhesives & Fasteners, Pins & Tacks, "
B07G25ZS3L,Squishies squishy toy party favors for kids mochi squishy toy moji kids party favors 24pcs bulk mini kawaii squishies mochi animals stress reliever anxiety toys squishy cat squishys with storage box,5,"Good
",Color: Mini 24pcs,"My daughter loves them. They are cute, soft and none of them are cracking. Perfect for 3yrs old.
",https://www.amazon.com/gp/customer-reviews/R13O29GR3NR09V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07G25ZS3L,"November 2, 2018",Verified Purchase,"Toys & Games, Novelty & Gag Toys, Miniatures, "
B07G25ZS3L,Squishies squishy toy party favors for kids mochi squishy toy moji kids party favors 24pcs bulk mini kawaii squishies mochi animals stress reliever anxiety toys squishy cat squishys with storage box,3,"Cute but not great quality
",Color: Mini 24pcs,"I purchased these to use as a ""reward"" for my VIPKID students. They are cute, some are more detailed than others. They come individually wrapped which is great for stockings or party favors. My favorite is the hedgehog. The only complaint I have is they aren't great quality. These aren't being handled by kids yet they are already starting to split and far apart. Luckily there are lots so I'll just throw them away as they fall apart.
",https://www.amazon.com/gp/customer-reviews/R2DVYQPS1G5VO9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07G25ZS3L,"November 18, 2018",Verified Purchase,"Toys & Games, Novelty & Gag Toys, Miniatures, "
B07G25ZS3L,Squishies squishy toy party favors for kids mochi squishy toy moji kids party favors 24pcs bulk mini kawaii squishies mochi animals stress reliever anxiety toys squishy cat squishys with storage box,2,"Disappointing. Bad quality. Don’t expect them to look like the picture!
",Color: Mini 24pcs,"These were...meh. Not great. :/ I’ll start off with the pros:First off, I love how these are packaged. They are individually wrapped, and the bucket to store them in is cute. They are soft and squishy, don’t smell, and they don’t appear to be overly sticky like other people have stated about other sellers. We did not receive any duplicates. The shapes (or the idea of them?) are decently cute, but there were a lot of flaws in my batch. I nearly gave this 1 star, but I wanted to be fair and give credit to the above good points. Which leads me to the cons....In my batch, there were only a few squishies that had clearly defined paint on the faces (like 3-4, and that’s being generous). The rest of them were sloppy. For the record, I’m not an overly picky gal, but these cross the line. For instance, many of them had eyes that didn’t line up (or were really wonky...kinda like a smear or faint smudge for one eye and another tiny black dot for another) or the nose and eyes were all in a row... like this: . . .  and a lot of other fuzzy/smeared looking paint on the faces, which quite honestly makes most of them weird enough and cheap looking that I don’t want to use these in the goody bags I had planned for Valentines Day for my kid. On top of the ill-defined and, quite frankly, disturbing-looking paint jobs for the faces, there were some weird shaped animals (?!) that we couldn’t figure out what they were. One of them kinda looked like a camel with a blobby horse face, double hump (the humps were not same size...if they were humps?!) with a gaping hole in the back/bum area. A few of them had holes/splits kinda like they were chopped at the end and you can literally insert a finger up them. If the holes/splits weren’t in bum/rear areas of the toys, you could almost use them for finger puppets, but it’s just too embarassing to hand out as gifts or goody bag material. They made us giggle at the wonkiness of it all, though. I’ve never seen more...vague-looking blobby toys with such bad, smeary, minimal paint jobs on the faces in my life. The picture shows them with detailed faces and ours? Not anywhere close.My son was disappointed but tore enough packages open to inspect them and he still likes the texture for squeezing them (he is a special needs child with sensory needs) that I probably won’t return them and just let him have them for himself and buy more elsewhere. It’s really too bad, because they nailed the texture down, no weird chemical smells, no stickiness, packaged well, etc. Bummer!!! :(
",https://www.amazon.com/gp/customer-reviews/R2MIXL461QUUD8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07G25ZS3L,"January 23, 2019",Verified Purchase,"Toys & Games, Novelty & Gag Toys, Miniatures, "
B07G25ZS3L,Squishies squishy toy party favors for kids mochi squishy toy moji kids party favors 24pcs bulk mini kawaii squishies mochi animals stress reliever anxiety toys squishy cat squishys with storage box,5,"Great price for moj moj!
",Color: Mini 24pcs,"Great colors and squish and amazing price! Look just like the moj moj squishies that cost 3.99 for only 2 of them! This enabled us to fill my daughters moj moj claw machine with goodies!
",https://www.amazon.com/gp/customer-reviews/R1VSBPZXROZCJ7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07G25ZS3L,"December 25, 2018",Verified Purchase,"Toys & Games, Novelty & Gag Toys, Miniatures, "
B07G25ZS3L,Squishies squishy toy party favors for kids mochi squishy toy moji kids party favors 24pcs bulk mini kawaii squishies mochi animals stress reliever anxiety toys squishy cat squishys with storage box,4,"Some squished, most okay
",Color: Mini 24pcs,"Some were squashed pretty well but the majority were good! They make excellent small gifts.
",https://www.amazon.com/gp/customer-reviews/RV2V7EFFWTZQR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07G25ZS3L,"October 30, 2018",Verified Purchase,"Toys & Games, Novelty & Gag Toys, Miniatures, "
B07G25ZS3L,Squishies squishy toy party favors for kids mochi squishy toy moji kids party favors 24pcs bulk mini kawaii squishies mochi animals stress reliever anxiety toys squishy cat squishys with storage box,1,"Sticky and melt after 1 minute squeeze
",Color: Mini 24pcs,"Squeeze or stretch, and they turn sticky in your clean hands and start rubbing away / falling apart. Extremely poor quality. Incredibly cute though. Not meant to be touched by human hands ...
",https://www.amazon.com/gp/customer-reviews/R2W90GGWVOH1FX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07G25ZS3L,"February 5, 2019",Verified Purchase,"Toys & Games, Novelty & Gag Toys, Miniatures, "
B07G25ZS3L,Squishies squishy toy party favors for kids mochi squishy toy moji kids party favors 24pcs bulk mini kawaii squishies mochi animals stress reliever anxiety toys squishy cat squishys with storage box,4,"Would be nice to have it a little bigger
",Color: Mini 24pcs,"Fun and squishy sticky silicone toy but oily and has a smell to it that gets on your hands or anything it touches also leaves grease marks. It does stretch but if a small piece is pulled, it rips off. The little squishy does collects all the dirt but can be rinsed and scrubbed off with your fingers. I didn't know how to open the lid to the case at first because it looks different, not like all the other lids we have opened. I was actually trying to look for the instructions on how to open that lid but then I finally figured it out.
",https://www.amazon.com/gp/customer-reviews/R2785YAO0PM7R6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07G25ZS3L,"March 25, 2019",Verified Purchase,"Toys & Games, Novelty & Gag Toys, Miniatures, "
B07G25ZS3L,Squishies squishy toy party favors for kids mochi squishy toy moji kids party favors 24pcs bulk mini kawaii squishies mochi animals stress reliever anxiety toys squishy cat squishys with storage box,5,"kiddo
",Color: Mini 24pcs,"My niece loves the quality of the mochi squishy. It does not feel likes the sticky and watery mochi squishy from Walmart. It is worthy got it from here with this money.
",https://www.amazon.com/gp/customer-reviews/R29GZN1RW2OJON/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07G25ZS3L,"December 5, 2018",Verified Purchase,"Toys & Games, Novelty & Gag Toys, Miniatures, "
B07G25ZS3L,Squishies squishy toy party favors for kids mochi squishy toy moji kids party favors 24pcs bulk mini kawaii squishies mochi animals stress reliever anxiety toys squishy cat squishys with storage box,5,"Highly recommended
",Color: Mini 24pcs,"As a special needs mom I purchase a lot of these squishes. I loved that these came in a reusable bucket and individually wrapped. Quality was great and they compared well to others I have purchased.
",https://www.amazon.com/gp/customer-reviews/RF5LJ4HKQOW04/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07G25ZS3L,"February 9, 2019",Verified Purchase,"Toys & Games, Novelty & Gag Toys, Miniatures, "
B07G25ZS3L,Squishies squishy toy party favors for kids mochi squishy toy moji kids party favors 24pcs bulk mini kawaii squishies mochi animals stress reliever anxiety toys squishy cat squishys with storage box,5,"Adorable toy for kid
",Color: Mini 24pcs,"I absolutely love these! They are very cute, and fun to play with they might be a little sticky when you first play with them but that’s nothing to worry about. I definitely recommend these squishes and there is nothing wrong with them.
",https://www.amazon.com/gp/customer-reviews/R3P80TGKD0P5BS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07G25ZS3L,"December 12, 2018",Verified Purchase,"Toys & Games, Novelty & Gag Toys, Miniatures, "
B07G25ZS3L,Squishies squishy toy party favors for kids mochi squishy toy moji kids party favors 24pcs bulk mini kawaii squishies mochi animals stress reliever anxiety toys squishy cat squishys with storage box,5,"Way cuter than expected
",Color: Mini 24pcs,"Got these to fill eaggs for an Easter egg hunt. They were much cuter than I expected. Some have some great detail, others are cute little animal blobs. I like that they are all different too. I don't have to worry about anyone getting duplicates!
",https://www.amazon.com/gp/customer-reviews/R3VX1O74BIRR5Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07G25ZS3L,"March 21, 2019",Verified Purchase,"Toys & Games, Novelty & Gag Toys, Miniatures, "
B07G25ZS3L,Squishies squishy toy party favors for kids mochi squishy toy moji kids party favors 24pcs bulk mini kawaii squishies mochi animals stress reliever anxiety toys squishy cat squishys with storage box,5,"Cute and fun
",Color: Mini 24pcs,"They arrived on time and each one is individually packed. I thought they were super cute. They are super squishy and little, I put them in the Easter eggs this year for the kids. I like that there are a bunch of different kinds, I don’t think I have any repeats/doubles. Worth it!
",https://www.amazon.com/gp/customer-reviews/R2Q0FZKATO93CT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07G25ZS3L,"March 25, 2019",Verified Purchase,"Toys & Games, Novelty & Gag Toys, Miniatures, "
B07G25ZS3L,Squishies squishy toy party favors for kids mochi squishy toy moji kids party favors 24pcs bulk mini kawaii squishies mochi animals stress reliever anxiety toys squishy cat squishys with storage box,1,"DO NOT BUY-SELLER IS DISHONEST
",Color: Mini 24pcs,"I bought these for my third graders for Valentine’s Day. They were completely destroyed by the end of the day. They become gummy and hair and lint stick to them. An absolute waste of money.Also, if you write a bad review the seller will try to bribe you into deleting it. That’s why you will only read good reviews here.
",https://www.amazon.com/gp/customer-reviews/RJWHRMLUNS2FF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07G25ZS3L,"March 6, 2019",Verified Purchase,"Toys & Games, Novelty & Gag Toys, Miniatures, "
